id_venta,fecha,region,categoria,producto,vendedor,segmento_cliente,unidades,precio_unitario,descuento_pct,ingreso,costo,utilidad
218,2023-01-15,Este,Ropa,Zapatillas,Gabriela Nunez,Pyme,1,41510.0,0.0,41510.0,24906.0,16604.0
219,2023-01-15,Norte,Oficina,Impresora,Isidora Munoz,Individual,1,69480.0,0.0,69480.0,41688.0,27792.0
220,2023-01-15,Este,Deportes,Mancuernas,Bruno Silva,Individual,1,16740.0,0.15,14229.0,10044.0,4185.0
221,2023-01-15,Oeste,Deportes,Balon Futbol,Gabriela Nunez,Individual,1,12500.0,0.05,11875.0,7500.0,4375.0
222,2023-01-15,Este,Hogar,Set de Ollas,Diego Rojas,Individual,6,35960.0,0.1,194184.0,129456.0,64728.0
223,2023-01-15,Norte,Ropa,Zapatillas,Carla Diaz,Individual,2,46060.0,0.1,82908.0,55272.0,27636.0
224,2023-01-15,Sur,Deportes,Balon Futbol,Gabriela Nunez,Individual,6,13230.0,0.2,63504.0,47628.0,15876.0
225,2023-01-15,Sur,Ropa,Camiseta,Gabriela Nunez,Corporativo,7,8130.0,0.2,45528.0,34146.0,11382.0
226,2023-01-15,Sur,Deportes,Balon Futbol,Bruno Silva,Individual,2,12280.0,0.0,24560.0,14736.0,9824.0
227,2023-01-15,Este,Ropa,Chaqueta,Diego Rojas,Pyme,2,35130.0,0.0,70260.0,42156.0,28104.0
228,2023-01-15,Sur,Deportes,Mancuernas,Ana Torres,Pyme,5,17210.0,0.2,68840.0,51630.0,17210.0
229,2023-01-15,Centro,Oficina,Escritorio,Felipe Soto,Individual,3,111350.0,0.0,334050.0,200430.0,133620.0
230,2023-01-15,Sur,Oficina,Escritorio,Javier Castro,Individual,6,101850.0,0.05,580545.0,366660.0,213885.0
231,2023-01-15,Este,Ropa,Chaqueta,Diego Rojas,Pyme,4,36580.0,0.2,117056.0,87792.0,29264.0
232,2023-01-15,Sur,Electronica,Mouse,Javier Castro,Corporativo,5,7050.0,0.0,35250.0,21150.0,14100.0
233,2023-01-16,Oeste,Ropa,Pantalon,Isidora Munoz,Pyme,6,15670.0,0.15,79917.0,56412.0,23505.0
234,2023-01-16,Este,Electronica,Mouse,Diego Rojas,Pyme,3,7080.0,0.05,20178.0,12744.0,7434.0
235,2023-01-16,Centro,Electronica,Cargador,Elena Vidal,Individual,4,8760.0,0.05,33288.0,21024.0,12264.0
236,2023-01-16,Este,Hogar,Lampara LED,Hugo Reyes,Pyme,3,9990.0,0.1,26973.0,17982.0,8991.0
237,2023-01-16,Norte,Hogar,Ventilador,Hugo Reyes,Individual,4,20420.0,0.0,81680.0,49008.0,32672.0
238,2023-01-16,Norte,Oficina,Silla Ergonomica,Carla Diaz,Individual,7,93130.0,0.0,651910.0,391146.0,260764.0
239,2023-01-16,Este,Ropa,Zapatillas,Javier Castro,Corporativo,4,43260.0,0.1,155736.0,103824.0,51912.0
240,2023-01-16,Este,Deportes,Balon Futbol,Isidora Munoz,Individual,4,12480.0,0.2,39936.0,29952.0,9984.0
241,2023-01-16,Sur,Oficina,Resma de Papel,Felipe Soto,Individual,1,4080.0,0.1,3672.0,2448.0,1224.0
242,2023-01-16,Sur,Ropa,Camiseta,Elena Vidal,Individual,5,8020.0,0.1,36090.0,24060.0,12030.0
243,2023-01-16,Este,Deportes,Colchoneta Yoga,Javier Castro,Individual,5,10020.0,0.0,50100.0,30060.0,20040.0
244,2023-01-16,Norte,Hogar,Set de Ollas,Isidora Munoz,Individual,5,40320.0,0.0,201600.0,120960.0,80640.0
245,2023-01-16,Oeste,Ropa,Zapatillas,Carla Diaz,Pyme,5,46040.0,0.15,195670.0,138120.0,57550.0
246,2023-01-17,Centro,Hogar,Lampara LED,Ana Torres,Individual,6,9770.0,0.0,58620.0,35172.0,23448.0
247,2023-01-17,Este,Oficina,Cuaderno,Bruno Silva,Individual,1,2110.0,0.2,1688.0,1266.0,422.0
248,2023-01-17,Oeste,Deportes,Colchoneta Yoga,Felipe Soto,Pyme,1,10270.0,0.2,8216.0,6162.0,2054.0
249,2023-01-17,Este,Ropa,Zapatillas,Hugo Reyes,Individual,1,45940.0,0.15,39049.0,27564.0,11485.0
250,2023-01-17,Centro,Hogar,Set de Ollas,Elena Vidal,Corporativo,3,39800.0,0.15,101490.0,71640.0,29850.0
251,2023-01-17,Este,Hogar,Set de Ollas,Felipe Soto,Pyme,7,40870.0,0.0,286090.0,171654.0,114436.0
252,2023-01-17,Norte,Hogar,Cafetera,Gabriela Nunez,Corporativo,7,28930.0,0.0,202510.0,121506.0,81004.0
253,2023-01-17,Centro,Ropa,Chaqueta,Gabriela Nunez,Pyme,2,35940.0,0.0,71880.0,43128.0,28752.0
254,2023-01-17,Oeste,Oficina,Resma de Papel,Elena Vidal,Pyme,4,4050.0,0.2,12960.0,9720.0,3240.0
255,2023-01-17,Oeste,Ropa,Chaqueta,Felipe Soto,Individual,1,33450.0,0.0,33450.0,20070.0,13380.0
256,2023-01-17,Este,Ropa,Zapatillas,Diego Rojas,Individual,5,42550.0,0.0,212750.0,127650.0,85100.0
257,2023-01-17,Sur,Hogar,Ventilador,Ana Torres,Individual,2,18000.0,0.05,34200.0,21600.0,12600.0
258,2023-01-17,Este,Deportes,Colchoneta Yoga,Felipe Soto,Individual,6,9020.0,0.1,48708.0,32472.0,16236.0
259,2023-01-17,Norte,Oficina,Escritorio,Carla Diaz,Individual,3,103040.0,0.0,309120.0,185472.0,123648.0
260,2023-01-17,Norte,Deportes,Balon Futbol,Hugo Reyes,Individual,2,13020.0,0.05,24738.0,15624.0,9114.0
261,2023-01-17,Norte,Hogar,Ventilador,Javier Castro,Corporativo,7,19280.0,0.0,134960.0,80976.0,53984.0
262,2023-01-17,Este,Hogar,Cafetera,Isidora Munoz,Individual,2,30380.0,0.0,60760.0,36456.0,24304.0
263,2023-01-18,Oeste,Hogar,Lampara LED,Gabriela Nunez,Individual,6,10680.0,0.0,64080.0,38448.0,25632.0
264,2023-01-18,Sur,Deportes,Mancuernas,Hugo Reyes,Individual,1,15740.0,0.0,15740.0,9444.0,6296.0
265,2023-01-18,Oeste,Electronica,Audifonos,Gabriela Nunez,Individual,3,16240.0,0.1,43848.0,29232.0,14616.0
266,2023-01-18,Sur,Electronica,Audifonos,Gabriela Nunez,Individual,7,16780.0,0.0,117460.0,70476.0,46984.0
267,2023-01-18,Sur,Oficina,Silla Ergonomica,Elena Vidal,Individual,7,90770.0,0.2,508312.0,381234.0,127078.0
268,2023-01-18,Norte,Deportes,Bicicleta,Javier Castro,Individual,3,146120.0,0.05,416442.0,263016.0,153426.0
269,2023-01-18,Este,Oficina,Silla Ergonomica,Hugo Reyes,Corporativo,5,86960.0,0.05,413060.0,260880.0,152180.0
270,2023-01-18,Este,Ropa,Zapatillas,Javier Castro,Individual,5,47630.0,0.0,238150.0,142890.0,95260.0
271,2023-01-18,Sur,Ropa,Camiseta,Hugo Reyes,Pyme,5,7850.0,0.1,35325.0,23550.0,11775.0
272,2023-01-18,Sur,Electronica,Teclado,Carla Diaz,Individual,7,13280.0,0.05,88312.0,55776.0,32536.0
273,2023-01-18,Este,Ropa,Pantalon,Bruno Silva,Individual,1,13620.0,0.0,13620.0,8172.0,5448.0
274,2023-01-18,Norte,Electronica,Audifonos,Hugo Reyes,Pyme,1,16150.0,0.2,12920.0,9690.0,3230.0
275,2023-01-18,Norte,Deportes,Mancuernas,Bruno Silva,Individual,2,17940.0,0.2,28704.0,21528.0,7176.0
276,2023-01-18,Centro,Ropa,Chaqueta,Felipe Soto,Individual,5,35690.0,0.0,178450.0,107070.0,71380.0
277,2023-01-18,Este,Electronica,Cargador,Hugo Reyes,Corporativo,6,8800.0,0.15,44880.0,31680.0,13200.0
278,2023-01-18,Centro,Electronica,Parlante Bluetooth,Isidora Munoz,Pyme,4,24630.0,0.2,78816.0,59112.0,19704.0
279,2023-01-18,Oeste,Electronica,Teclado,Hugo Reyes,Individual,7,13280.0,0.0,92960.0,55776.0,37184.0
280,2023-01-18,Este,Hogar,Cafetera,Isidora Munoz,Individual,4,28500.0,0.2,91200.0,68400.0,22800.0
281,2023-01-18,Este,Ropa,Camiseta,Isidora Munoz,Pyme,5,8620.0,0.1,38790.0,25860.0,12930.0
282,2023-01-18,Oeste,Hogar,Set de Ollas,Felipe Soto,Corporativo,4,40160.0,0.2,128512.0,96384.0,32128.0
283,2023-01-18,Oeste,Oficina,Impresora,Javier Castro,Corporativo,7,70080.0,0.1,441504.0,294336.0,147168.0
284,2023-01-19,Sur,Deportes,Bicicleta,Ana Torres,Individual,3,147440.0,0.1,398088.0,265392.0,132696.0
285,2023-01-19,Norte,Electronica,Parlante Bluetooth,Isidora Munoz,Individual,6,25780.0,0.1,139212.0,92808.0,46404.0
286,2023-01-19,Este,Deportes,Mancuernas,Bruno Silva,Individual,2,17480.0,0.05,33212.0,20976.0,12236.0
287,2023-01-19,Este,Hogar,Aspiradora,Isidora Munoz,Pyme,4,77170.0,0.0,308680.0,185208.0,123472.0
288,2023-01-19,Centro,Electronica,Audifonos,Felipe Soto,Corporativo,2,16230.0,0.1,29214.0,19476.0,9738.0
289,2023-01-19,Sur,Oficina,Escritorio,Hugo Reyes,Individual,7,101600.0,0.2,568960.0,426720.0,142240.0
290,2023-01-19,Sur,Oficina,Silla Ergonomica,Diego Rojas,Pyme,4,86150.0,0.0,344600.0,206760.0,137840.0
291,2023-01-19,Este,Oficina,Cuaderno,Elena Vidal,Individual,5,1990.0,0.05,9452.0,5970.0,3482.0
292,2023-01-19,Oeste,Hogar,Aspiradora,Javier Castro,Pyme,7,77360.0,0.05,514444.0,324912.0,189532.0
293,2023-01-19,Sur,Hogar,Aspiradora,Ana Torres,Individual,4,80210.0,0.2,256672.0,192504.0,64168.0
294,2023-01-19,Oeste,Deportes,Bicicleta,Javier Castro,Pyme,3,154090.0,0.1,416043.0,277362.0,138681.0
295,2023-01-19,Norte,Electronica,Mouse,Bruno Silva,Pyme,1,7340.0,0.0,7340.0,4404.0,2936.0
296,2023-01-19,Sur,Deportes,Mancuernas,Carla Diaz,Individual,5,18080.0,0.2,72320.0,54240.0,18080.0
297,2023-01-19,Oeste,Hogar,Lampara LED,Diego Rojas,Individual,2,9690.0,0.05,18411.0,11628.0,6783.0
298,2023-01-19,Sur,Ropa,Zapatillas,Bruno Silva,Pyme,4,43350.0,0.0,173400.0,104040.0,69360.0
299,2023-01-19,Este,Electronica,Cargador,Elena Vidal,Individual,2,8730.0,0.0,17460.0,10476.0,6984.0
300,2023-01-19,Norte,Hogar,Cafetera,Bruno Silva,Pyme,3,29510.0,0.15,75250.0,53118.0,22132.0
301,2023-01-19,Centro,Ropa,Zapatillas,Isidora Munoz,Individual,7,42250.0,0.15,251388.0,177450.0,73938.0
302,2023-01-19,Norte,Deportes,Mancuernas,Isidora Munoz,Corporativo,7,17260.0,0.1,108738.0,72492.0,36246.0
303,2023-01-19,Norte,Hogar,Ventilador,Javier Castro,Individual,7,19610.0,0.15,116680.0,82362.0,34318.0
304,2023-01-20,Centro,Oficina,Impresora,Carla Diaz,Individual,3,71330.0,0.0,213990.0,128394.0,85596.0
305,2023-01-20,Centro,Ropa,Pantalon,Bruno Silva,Individual,6,16750.0,0.2,80400.0,60300.0,20100.0
306,2023-01-20,Este,Deportes,Bototas Trekking,Javier Castro,Pyme,4,60760.0,0.2,194432.0,145824.0,48608.0
307,2023-01-20,Este,Hogar,Set de Ollas,Ana Torres,Pyme,2,42740.0,0.15,72658.0,51288.0,21370.0
308,2023-01-20,Centro,Deportes,Balon Futbol,Felipe Soto,Individual,5,12500.0,0.0,62500.0,37500.0,25000.0
309,2023-01-20,Centro,Ropa,Chaqueta,Carla Diaz,Individual,2,36280.0,0.05,68932.0,43536.0,25396.0
310,2023-01-20,Este,Electronica,Cargador,Gabriela Nunez,Pyme,7,9410.0,0.2,52696.0,39522.0,13174.0
311,2023-01-20,Centro,Electronica,Audifonos,Bruno Silva,Individual,3,15950.0,0.0,47850.0,28710.0,19140.0
312,2023-01-20,Sur,Ropa,Gorra,Carla Diaz,Corporativo,2,5540.0,0.0,11080.0,6648.0,4432.0
313,2023-01-20,Oeste,Deportes,Bicicleta,Hugo Reyes,Individual,4,149610.0,0.15,508674.0,359064.0,149610.0
314,2023-01-20,Centro,Ropa,Pantalon,Felipe Soto,Individual,1,16150.0,0.2,12920.0,9690.0,3230.0
315,2023-01-20,Centro,Electronica,Cargador,Hugo Reyes,Individual,2,9170.0,0.0,18340.0,11004.0,7336.0
316,2023-01-20,Este,Deportes,Balon Futbol,Gabriela Nunez,Individual,5,11570.0,0.0,57850.0,34710.0,23140.0
317,2023-01-20,Este,Ropa,Zapatillas,Diego Rojas,Pyme,4,39410.0,0.1,141876.0,94584.0,47292.0
318,2023-01-20,Este,Oficina,Cuaderno,Elena Vidal,Pyme,4,2070.0,0.0,8280.0,4968.0,3312.0
319,2023-01-20,Oeste,Hogar,Ventilador,Carla Diaz,Individual,3,19060.0,0.0,57180.0,34308.0,22872.0
320,2023-01-20,Centro,Oficina,Resma de Papel,Ana Torres,Pyme,4,4000.0,0.1,14400.0,9600.0,4800.0
321,2023-01-20,Norte,Ropa,Camiseta,Diego Rojas,Pyme,3,8480.0,0.0,25440.0,15264.0,10176.0
322,2023-01-20,Oeste,Hogar,Cafetera,Bruno Silva,Pyme,3,30600.0,0.15,78030.0,55080.0,22950.0
323,2023-01-20,Sur,Oficina,Escritorio,Javier Castro,Individual,5,98080.0,0.15,416840.0,294240.0,122600.0
324,2023-01-20,Este,Electronica,Teclado,Diego Rojas,Pyme,2,11630.0,0.15,19771.0,13956.0,5815.0
325,2023-01-21,Norte,Deportes,Mancuernas,Hugo Reyes,Individual,6,18020.0,0.0,108120.0,64872.0,43248.0
326,2023-01-21,Centro,Deportes,Mancuernas,Bruno Silva,Pyme,4,17120.0,0.05,65056.0,41088.0,23968.0
327,2023-01-21,Norte,Electronica,Parlante Bluetooth,Elena Vidal,Corporativo,3,25220.0,0.2,60528.0,45396.0,15132.0
328,2023-01-21,Centro,Ropa,Gorra,Javier Castro,Individual,6,5700.0,0.2,27360.0,20520.0,6840.0
329,2023-01-21,Sur,Hogar,Lampara LED,Gabriela Nunez,Pyme,2,9700.0,0.1,17460.0,11640.0,5820.0
330,2023-01-21,Oeste,Hogar,Cafetera,Carla Diaz,Individual,6,30540.0,0.0,183240.0,109944.0,73296.0
331,2023-01-21,Centro,Electronica,Parlante Bluetooth,Diego Rojas,Corporativo,5,27940.0,0.1,125730.0,83820.0,41910.0
332,2023-01-21,Norte,Electronica,Mouse,Gabriela Nunez,Corporativo,6,7190.0,0.2,34512.0,25884.0,8628.0
333,2023-01-21,Centro,Deportes,Colchoneta Yoga,Bruno Silva,Corporativo,7,9490.0,0.15,56466.0,39858.0,16608.0
334,2023-01-21,Norte,Ropa,Chaqueta,Hugo Reyes,Individual,6,35690.0,0.0,214140.0,128484.0,85656.0
335,2023-01-21,Centro,Ropa,Pantalon,Ana Torres,Individual,2,15380.0,0.2,24608.0,18456.0,6152.0
336,2023-01-21,Norte,Hogar,Aspiradora,Gabriela Nunez,Individual,2,74960.0,0.2,119936.0,89952.0,29984.0
337,2023-01-21,Sur,Ropa,Chaqueta,Felipe Soto,Pyme,5,35750.0,0.05,169812.0,107250.0,62562.0
338,2023-01-21,Norte,Oficina,Silla Ergonomica,Gabriela Nunez,Corporativo,7,83070.0,0.0,581490.0,348894.0,232596.0
339,2023-01-22,Oeste,Hogar,Ventilador,Isidora Munoz,Individual,3,20120.0,0.1,54324.0,36216.0,18108.0
340,2023-01-22,Sur,Ropa,Zapatillas,Hugo Reyes,Individual,7,47460.0,0.1,298998.0,199332.0,99666.0
341,2023-01-22,Este,Electronica,Audifonos,Ana Torres,Pyme,7,17790.0,0.1,112077.0,74718.0,37359.0
342,2023-01-22,Este,Hogar,Lampara LED,Gabriela Nunez,Corporativo,3,10500.0,0.15,26775.0,18900.0,7875.0
343,2023-01-22,Sur,Oficina,Escritorio,Hugo Reyes,Pyme,6,88300.0,0.0,529800.0,317880.0,211920.0
344,2023-01-22,Norte,Electronica,Parlante Bluetooth,Felipe Soto,Pyme,2,25680.0,0.1,46224.0,30816.0,15408.0
345,2023-01-22,Centro,Hogar,Cafetera,Felipe Soto,Corporativo,6,33170.0,0.0,199020.0,119412.0,79608.0
346,2023-01-22,Centro,Deportes,Bototas Trekking,Bruno Silva,Individual,7,52890.0,0.1,333207.0,222138.0,111069.0
347,2023-01-22,Este,Deportes,Colchoneta Yoga,Carla Diaz,Pyme,6,10440.0,0.05,59508.0,37584.0,21924.0
348,2023-01-22,Centro,Ropa,Camiseta,Elena Vidal,Individual,5,8150.0,0.05,38712.0,24450.0,14262.0
349,2023-01-23,Sur,Hogar,Lampara LED,Diego Rojas,Individual,4,10020.0,0.0,40080.0,24048.0,16032.0
350,2023-01-23,Este,Oficina,Resma de Papel,Hugo Reyes,Pyme,6,4470.0,0.0,26820.0,16092.0,10728.0
351,2023-01-23,Este,Hogar,Aspiradora,Elena Vidal,Pyme,6,79150.0,0.05,451155.0,284940.0,166215.0
352,2023-01-23,Norte,Electronica,Teclado,Bruno Silva,Pyme,1,12880.0,0.2,10304.0,7728.0,2576.0
353,2023-01-23,Este,Electronica,Teclado,Carla Diaz,Individual,2,12010.0,0.0,24020.0,14412.0,9608.0
354,2023-01-23,Norte,Deportes,Mancuernas,Felipe Soto,Corporativo,2,16250.0,0.1,29250.0,19500.0,9750.0
355,2023-01-23,Centro,Deportes,Mancuernas,Bruno Silva,Individual,3,17980.0,0.0,53940.0,32364.0,21576.0
356,2023-01-23,Este,Electronica,Audifonos,Hugo Reyes,Individual,4,16840.0,0.2,53888.0,40416.0,13472.0
357,2023-01-23,Este,Oficina,Cuaderno,Carla Diaz,Individual,1,2010.0,0.0,2010.0,1206.0,804.0
358,2023-01-23,Sur,Oficina,Cuaderno,Ana Torres,Individual,2,2070.0,0.0,4140.0,2484.0,1656.0
359,2023-01-23,Este,Oficina,Silla Ergonomica,Isidora Munoz,Corporativo,4,92090.0,0.0,368360.0,221016.0,147344.0
360,2023-01-23,Este,Electronica,Audifonos,Hugo Reyes,Corporativo,4,16420.0,0.2,52544.0,39408.0,13136.0
361,2023-01-23,Centro,Hogar,Cafetera,Isidora Munoz,Individual,3,29090.0,0.05,82906.0,52362.0,30544.0
362,2023-01-23,Centro,Oficina,Resma de Papel,Elena Vidal,Individual,7,4060.0,0.15,24157.0,17052.0,7105.0
363,2023-01-23,Sur,Hogar,Cafetera,Felipe Soto,Individual,4,32100.0,0.0,128400.0,77040.0,51360.0
364,2023-01-23,Norte,Hogar,Lampara LED,Carla Diaz,Corporativo,4,10730.0,0.15,36482.0,25752.0,10730.0
365,2023-01-23,Centro,Ropa,Gorra,Ana Torres,Individual,5,5940.0,0.1,26730.0,17820.0,8910.0
366,2023-01-23,Norte,Hogar,Cafetera,Elena Vidal,Individual,4,29780.0,0.2,95296.0,71472.0,23824.0
367,2023-01-24,Oeste,Electronica,Cargador,Gabriela Nunez,Individual,3,8970.0,0.0,26910.0,16146.0,10764.0
368,2023-01-24,Sur,Deportes,Balon Futbol,Hugo Reyes,Individual,6,13680.0,0.1,73872.0,49248.0,24624.0
369,2023-01-24,Sur,Electronica,Mouse,Ana Torres,Corporativo,6,7050.0,0.15,35955.0,25380.0,10575.0
370,2023-01-24,Centro,Ropa,Camiseta,Diego Rojas,Corporativo,1,8640.0,0.05,8208.0,5184.0,3024.0
371,2023-01-24,Este,Oficina,Impresora,Gabriela Nunez,Corporativo,7,71480.0,0.1,450324.0,300216.0,150108.0
372,2023-01-24,Norte,Ropa,Zapatillas,Isidora Munoz,Corporativo,5,47750.0,0.1,214875.0,143250.0,71625.0
373,2023-01-24,Centro,Deportes,Colchoneta Yoga,Diego Rojas,Individual,1,10300.0,0.15,8755.0,6180.0,2575.0
374,2023-01-24,Centro,Oficina,Escritorio,Felipe Soto,Individual,4,106870.0,0.1,384732.0,256488.0,128244.0
375,2023-01-24,Oeste,Ropa,Camiseta,Javier Castro,Pyme,1,8200.0,0.2,6560.0,4920.0,1640.0
376,2023-01-24,Sur,Hogar,Cafetera,Ana Torres,Pyme,5,31100.0,0.2,124400.0,93300.0,31100.0
377,2023-01-24,Oeste,Ropa,Pantalon,Bruno Silva,Individual,3,17060.0,0.15,43503.0,30708.0,12795.0
378,2023-01-24,Norte,Hogar,Ventilador,Ana Torres,Corporativo,1,19420.0,0.15,16507.0,11652.0,4855.0
379,2023-01-24,Oeste,Oficina,Resma de Papel,Felipe Soto,Individual,1,3760.0,0.2,3008.0,2256.0,752.0
380,2023-01-24,Este,Deportes,Bicicleta,Carla Diaz,Pyme,7,157300.0,0.15,935935.0,660660.0,275275.0
381,2023-01-24,Sur,Electronica,Cargador,Felipe Soto,Pyme,2,9980.0,0.15,16966.0,11976.0,4990.0
382,2023-01-24,Sur,Ropa,Camiseta,Isidora Munoz,Individual,3,7840.0,0.1,21168.0,14112.0,7056.0
383,2023-01-25,Este,Electronica,Cargador,Ana Torres,Individual,4,8830.0,0.0,35320.0,21192.0,14128.0
384,2023-01-25,Oeste,Oficina,Resma de Papel,Bruno Silva,Individual,7,3950.0,0.0,27650.0,16590.0,11060.0
385,2023-01-25,Centro,Hogar,Set de Ollas,Diego Rojas,Corporativo,4,38890.0,0.15,132226.0,93336.0,38890.0
386,2023-01-25,Sur,Electronica,Teclado,Ana Torres,,2,12940.0,0.05,24586.0,15528.0,9058.0
387,2023-01-25,Oeste,Deportes,Mancuernas,Bruno Silva,Individual,2,18360.0,0.15,31212.0,22032.0,9180.0
388,2023-01-25,Este,Deportes,Bicicleta,Elena Vidal,Individual,6,162080.0,0.0,972480.0,583488.0,388992.0
389,2023-01-25,Este,Electronica,Cargador,Javier Castro,Individual,3,9350.0,0.05,26648.0,16830.0,9818.0
390,2023-01-25,Centro,Deportes,Balon Futbol,Bruno Silva,Individual,1,13650.0,0.2,10920.0,8190.0,2730.0
391,2023-01-25,Oeste,Electronica,Cargador,Felipe Soto,Individual,4,9190.0,0.0,36760.0,22056.0,14704.0
392,2023-01-25,Este,Hogar,Aspiradora,Javier Castro,Individual,4,78070.0,0.15,265438.0,187368.0,78070.0
393,2023-01-25,Este,Oficina,Impresora,Ana Torres,Corporativo,4,66850.0,0.0,267400.0,160440.0,106960.0
394,2023-01-25,Sur,Electronica,Cargador,Javier Castro,Individual,5,9170.0,0.0,45850.0,27510.0,18340.0
395,2023-01-25,Oeste,Ropa,Camiseta,Bruno Silva,Pyme,4,8240.0,0.15,28016.0,19776.0,8240.0
396,2023-01-25,Norte,Electronica,Audifonos,Elena Vidal,Individual,6,15180.0,0.15,77418.0,54648.0,22770.0
397,2023-01-25,Oeste,Oficina,Escritorio,Diego Rojas,Individual,2,99080.0,0.2,158528.0,118896.0,39632.0
398,2023-01-25,Norte,Oficina,Silla Ergonomica,Carla Diaz,Corporativo,5,88580.0,0.2,354320.0,265740.0,88580.0
399,2023-01-26,Centro,Electronica,Cargador,Carla Diaz,Individual,2,8760.0,0.0,17520.0,10512.0,7008.0
400,2023-01-26,Norte,Oficina,Silla Ergonomica,Carla Diaz,Corporativo,1,97430.0,0.15,82816.0,58458.0,24358.0
401,2023-01-26,Sur,Electronica,Teclado,Elena Vidal,Pyme,4,13500.0,0.0,54000.0,32400.0,21600.0
402,2023-01-26,Oeste,Deportes,Bicicleta,Gabriela Nunez,Pyme,2,141920.0,0.0,283840.0,170304.0,113536.0
403,2023-01-26,Norte,Deportes,Mancuernas,Diego Rojas,Pyme,1,16130.0,0.2,12904.0,9678.0,3226.0
404,2023-01-26,Este,Electronica,Parlante Bluetooth,Ana Torres,Individual,5,26320.0,0.2,105280.0,78960.0,26320.0
405,2023-01-26,Sur,Ropa,Camiseta,Bruno Silva,Individual,6,8060.0,0.2,38688.0,29016.0,9672.0
406,2023-01-26,Sur,Ropa,Pantalon,Ana Torres,Individual,5,16710.0,0.05,79372.0,50130.0,29242.0
407,2023-01-26,Oeste,Hogar,Ventilador,Ana Torres,Pyme,2,21560.0,0.05,40964.0,25872.0,15092.0
408,2023-01-26,Oeste,Electronica,Cargador,Isidora Munoz,Individual,6,9100.0,0.2,43680.0,32760.0,10920.0
409,2023-01-26,Este,Electronica,Parlante Bluetooth,Gabriela Nunez,Pyme,6,26370.0,0.1,142398.0,94932.0,47466.0
410,2023-01-26,Norte,Electronica,Audifonos,Gabriela Nunez,Individual,4,15950.0,0.05,60610.0,38280.0,22330.0
411,2023-01-26,Oeste,Electronica,Audifonos,Felipe Soto,Individual,1,16510.0,0.15,14034.0,9906.0,4128.0
412,2023-01-26,Este,Oficina,Resma de Papel,Elena Vidal,Corporativo,2,4280.0,0.0,8560.0,5136.0,3424.0
413,2023-01-26,Sur,Ropa,Camiseta,Felipe Soto,Pyme,7,7460.0,0.0,52220.0,31332.0,20888.0
414,2023-01-27,Oeste,Deportes,Mancuernas,Javier Castro,Individual,5,16910.0,0.0,84550.0,50730.0,33820.0
415,2023-01-27,Sur,Ropa,Pantalon,Elena Vidal,Pyme,5,14050.0,0.05,66738.0,42150.0,24588.0
416,2023-01-27,Sur,Hogar,Aspiradora,Hugo Reyes,Individual,3,76760.0,0.15,195738.0,138168.0,57570.0
417,2023-01-27,Norte,Oficina,Cuaderno,Hugo Reyes,Pyme,7,2110.0,0.05,14032.0,8862.0,5170.0
418,2023-01-27,Centro,Electronica,Mouse,Gabriela Nunez,Individual,2,8000.0,0.0,16000.0,9600.0,6400.0
419,2023-01-27,Sur,Ropa,Chaqueta,Bruno Silva,Pyme,4,36540.0,0.05,138852.0,87696.0,51156.0
420,2023-01-27,Sur,Ropa,Camiseta,Diego Rojas,Individual,5,7910.0,0.0,39550.0,23730.0,15820.0
421,2023-01-27,Este,Electronica,Parlante Bluetooth,Bruno Silva,Individual,4,24900.0,0.2,79680.0,59760.0,19920.0
422,2023-01-27,Este,Deportes,Bicicleta,Isidora Munoz,Individual,2,155870.0,0.1,280566.0,187044.0,93522.0
423,2023-01-27,Este,Electronica,Audifonos,Diego Rojas,Pyme,1,16020.0,0.0,16020.0,9612.0,6408.0
424,2023-01-27,Este,Deportes,Mancuernas,Felipe Soto,Individual,1,18520.0,0.0,18520.0,11112.0,7408.0
425,2023-01-27,Sur,Ropa,Pantalon,Gabriela Nunez,Individual,5,16150.0,0.0,80750.0,48450.0,32300.0
426,2023-01-27,Este,Hogar,Set de Ollas,Elena Vidal,Individual,2,39800.0,0.1,71640.0,47760.0,23880.0
427,2023-01-27,Norte,Electronica,Mouse,Elena Vidal,Individual,4,6930.0,0.0,27720.0,16632.0,11088.0
428,2023-01-27,Este,Deportes,Balon Futbol,Javier Castro,Pyme,6,13620.0,0.15,69462.0,49032.0,20430.0
429,2023-01-27,Centro,Electronica,Parlante Bluetooth,Hugo Reyes,Individual,1,23600.0,0.2,18880.0,14160.0,4720.0
430,2023-01-27,Este,Hogar,Aspiradora,Isidora Munoz,Pyme,2,76840.0,0.0,153680.0,92208.0,61472.0
431,2023-01-27,Norte,Electronica,Parlante Bluetooth,Isidora Munoz,Individual,3,27980.0,0.0,83940.0,50364.0,33576.0
432,2023-01-27,Norte,Oficina,Impresora,Bruno Silva,Individual,2,67610.0,0.1,121698.0,81132.0,40566.0
433,2023-01-27,Centro,Ropa,Zapatillas,Gabriela Nunez,Corporativo,2,46710.0,0.15,79407.0,56052.0,23355.0
434,2023-01-27,Centro,Deportes,Colchoneta Yoga,Felipe Soto,Corporativo,4,9430.0,0.0,37720.0,22632.0,15088.0
435,2023-01-27,Oeste,Electronica,Teclado,Bruno Silva,Individual,1,12380.0,0.0,12380.0,7428.0,4952.0
436,2023-01-27,Oeste,Oficina,Escritorio,Carla Diaz,Individual,5,95980.0,0.15,407915.0,287940.0,119975.0
